prompt,answer,topic,family,difficulty
Which artist recorded the 1980s hit 'Straight Up'?,Paula Abdul,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Move Closer'?,Phyllis Nelson,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Holding Out for a Hero'?,Bonnie Tyler,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Islands in the Stream'?,Dolly Parton,80s female icons,Music,hard
Which artist recorded the 1980s hit 'In Private'?,Dusty Springfield,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Chain Reaction'?,Diana Ross,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Mercedes Boy'?,Pebbles,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Bad Reputation'?,Joan Jett,80s female icons,Music,hard
Which artist recorded the 1980s hit 'They Don't Know'?,Tracey Ullman,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Head to Toe'?,Lisa Lisa & Cult Jam,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Sweet Love'?,Anita Baker,80s female icons,Music,starter
Which artist recorded the 1980s hit 'The Tide Is High'?,Blondie,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Freeway of Love'?,Aretha Franklin,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Talkin' 'bout a Revolution'?,Tracy Chapman,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Telefone (Long Distance Love)'?,Sheena Easton,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Close My Eyes Forever'?,Lita Ford,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Open Your Heart'?,Madonna,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Eternal Flame'?,The Bangles,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Atomic'?,Blondie,80s female icons,Music,hard
"Which artist recorded the 1980s hit 'Boy, I've Been Told'?",Sa-Fire,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Invincible'?,Pat Benatar,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Manic Monday'?,The Bangles,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Like Flames'?,Berlin,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Where Do Broken Hearts Go'?,Whitney Houston,80s female icons,Music,starter
Which artist recorded the 1980s hit 'We All Sleep Alone'?,Cher,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Chequered Love'?,Kim Wilde,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Material Girl'?,Madonna,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Shadows of the Night'?,Pat Benatar,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Mandinka'?,Sinéad O'Connor,80s female icons,Music,hard
Which artist recorded the 1980s hit 'I'm in Love'?,Evelyn 'Champagne' King,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Fast Car'?,Tracy Chapman,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Just Like Jesse James'?,Cher,80s female icons,Music,starter
Which artist recorded the 1980s hit 'The Right Stuff'?,Vanessa Williams,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Two of Hearts'?,Stacey Q,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Black Velvet'?,Alannah Myles,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Heart and Soul'?,T'Pau,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Love Come Down'?,Evelyn 'Champagne' King,80s female icons,Music,starter
Which artist recorded the 1980s hit 'I Found Someone'?,Cher,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Fascinated'?,Company B,80s female icons,Music,hard
Which artist recorded the 1980s hit 'The Night'?,Valerie Dore,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Pink Cadillac'?,Natalie Cole,80s female icons,Music,hard
Which artist recorded the 1980s hit 'It's a Mystery'?,Toyah,80s female icons,Music,mid
Which artist recorded the 1980s hit 'More Than You Know'?,Martika,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Foolish Beat'?,Debbie Gibson,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Never'?,Heart,80s female icons,Music,mid
Which artist recorded the 1980s hit 'I Know What Boys Like'?,The Waitresses,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Stop!'?,Sam Brown,80s female icons,Music,mid
Which artist recorded the 1980s hit 'The Only Way Is Up'?,Yazz,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Angel of the Morning'?,Juice Newton,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Voices Carry'?,'Til Tuesday,80s female icons,Music,starter
Which artist recorded the 1980s hit 'What's Love Got to Do with It'?,Tina Turner,80s female icons,Music,mid
"Which artist recorded the 1980s hit 'Voyage, voyage'?",Desireless,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Stand Back'?,Stevie Nicks,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Mickey'?,Toni Basil,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Saving All My Love for You'?,Whitney Houston,80s female icons,Music,mid
Which artist recorded the 1980s hit 'I Want You Back'?,Bananarama,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Valentine'?,T'Pau,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Edge of Seventeen'?,Stevie Nicks,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Got to Be Certain'?,Kylie Minogue,80s female icons,Music,starter
Which artist recorded the 1980s hit 'The Best'?,Tina Turner,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Your Love Is King'?,Sade,80s female icons,Music,mid
Which artist recorded the 1980s hit 'You Keep Me Hangin' On'?,Kim Wilde,80s female icons,Music,hard
Which artist recorded the 1980s hit 'My One Temptation'?,Mica Paris,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Whatever I Do (Wherever I Go)'?,Hazell Dean,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Cities in Dust'?,Siouxsie and the Banshees,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Masquerade'?,Berlin,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Who Will You Run To'?,Heart,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Breakdance'?,Irene Cara,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Goodbye Stranger'?,Pepsi & Shirlie,80s female icons,Music,mid
Which artist recorded the 1980s hit 'This Feeling'?,Sam Brown,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Get Here'?,Brenda Russell,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Twilight World'?,Swing Out Sister,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Bet'cha Gonna Need My Lovin''?,La Toya Jackson,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Steamy Windows'?,Tina Turner,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Situation'?,Yazoo,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Grab It!'?,L'Trimm,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Roxanne's Revenge'?,Roxanne Shanté,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Queen of Hearts'?,Juice Newton,80s female icons,Music,mid
Which artist recorded the 1980s hit 'The Sweetest Thing (I've Ever Known)'?,Juice Newton,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Baby I'm Burning'?,Dolly Parton,80s female icons,Music,starter
Which artist recorded the 1980s hit 'After the Love Has Gone'?,Princess,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Island of Lost Souls'?,Blondie,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Nur geträumt'?,Nena,80s female icons,Music,mid
Which artist recorded the 1980s hit 'A Rockin' Good Way'?,Bonnie Tyler,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Lookout Weekend'?,Debbie Deb,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Men All Pause'?,Klymaxx,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Power of Love'?,Laura Branigan,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Monsters and Angels'?,Voice of the Beehive,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Betcha She Don't Love You'?,Evelyn 'Champagne' King,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Do You Wanna Touch Me (Oh Yeah)'?,Joan Jett,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Right Back Where We Started From'?,Sinitta,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Words'?,Missing Persons,80s female icons,Music,hard
Which artist recorded the 1980s hit 'John'?,Desireless,80s female icons,Music,hard
Which artist recorded the 1980s hit 'You're Gonna Get Rocked!'?,La Toya Jackson,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Nothin' at All'?,Heart,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Destination Unknown'?,Missing Persons,80s female icons,Music,mid
Which artist recorded the 1980s hit 'He's So Shy'?,Pointer Sisters,80s female icons,Music,hard
Which artist recorded the 1980s hit 'FLM'?,Mel and Kim,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Round and Around'?,Jaki Graham,80s female icons,Music,mid
Which artist recorded the 1980s hit 'The Dreaming'?,Kate Bush,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Giving You the Best That I Got'?,Anita Baker,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Private Idaho'?,The B-52's,80s female icons,Music,mid
Which artist recorded the 1980s hit 'I Feel for You'?,Chaka Khan,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Love Is'?,Alannah Myles,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Seasons Change'?,Exposé,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Promises'?,Basia,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Everlasting Love'?,Sandra,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Perfect Lover'?,Company B,80s female icons,Music,starter
Which artist recorded the 1980s hit 'We Connect'?,Stacey Q,80s female icons,Music,starter
Which artist recorded the 1980s hit 'What You See Is What You Get'?,Brenda K. Starr,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Iko Iko'?,The Belle Stars,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Let Her Go'?,Strawberry Switchblade,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Give Me Tonight'?,Shannon,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Talk to Me'?,Stevie Nicks,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Na Na Hey Hey Kiss Him Goodbye'?,Bananarama,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Breakaway'?,Tracey Ullman,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Left of Center'?,Suzanne Vega,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Roam'?,The B-52's,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Because of You'?,The Cover Girls,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Piano in the Dark'?,Brenda Russell,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Hand on Your Heart'?,Kylie Minogue,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Walking in L.A.'?,Missing Persons,80s female icons,Music,mid
Which artist recorded the 1980s hit 'All Night Passion'?,Alisha,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Ti Amo'?,Laura Branigan,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Secret Rendezvous'?,Karyn White,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Christmas Wrapping'?,The Waitresses,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Do Me Baby'?,Meli'sa Morgan,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Lost in Emotion'?,Lisa Lisa & Cult Jam,80s female icons,Music,mid
Which artist recorded the 1980s hit 'It's Gonna Take a Miracle'?,Deniece Williams,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Summer Rain'?,Belinda Carlisle,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Jump to It'?,Aretha Franklin,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Caught Up in the Rapture'?,Anita Baker,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Run Silent'?,Shakespears Sister,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Crazy in the Night'?,Kim Carnes,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Draw of the Cards'?,Kim Carnes,80s female icons,Music,starter
Which artist recorded the 1980s hit 'The Belle of St. Mark'?,Sheila E.,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Fool's Paradise'?,Meli'sa Morgan,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Upside Down'?,Diana Ross,80s female icons,Music,starter
Which artist recorded the 1980s hit 'The Way You Love Me'?,Karyn White,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Naughty Girls (Need Love Too)'?,Samantha Fox,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Channel Z'?,The B-52's,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Come Go with Me'?,Exposé,80s female icons,Music,mid
Which artist recorded the 1980s hit 'All Right Now'?,Pepsi & Shirlie,80s female icons,Music,starter
Which artist recorded the 1980s hit '(We Want) The Same Thing'?,Belinda Carlisle,80s female icons,Music,starter
Which artist recorded the 1980s hit 'What You Don't Know'?,Exposé,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Insecurity'?,Stacey Q,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Gotta Pull Myself Together'?,The Nolans,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Do You Still Love Me?'?,Meli'sa Morgan,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Does It Make You Remember'?,Kim Carnes,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Like the Weather'?,"10,000 Maniacs",80s female icons,Music,starter
Which artist recorded the 1980s hit 'Middle of the Road'?,Pretenders,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Too Turned On'?,Alisha,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Why Me?'?,Irene Cara,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Shame'?,The Motels,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Do You Want Me'?,Salt-N-Pepa,80s female icons,Music,mid
Which artist recorded the 1980s hit 'No One in the World'?,Anita Baker,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Lover of Mine'?,Alannah Myles,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Fooled by a Smile'?,Swing Out Sister,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Nobody's Diary'?,Yazoo,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Jolene'?,Strawberry Switchblade,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Have a Nice Day'?,Roxanne Shanté,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Drive Me Wild'?,Vanity 6,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Each and Every One'?,Everything But The Girl,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Cry Me a River'?,Mari Wilson,80s female icons,Music,starter
Which artist recorded the 1980s hit 'I Could Rule the World If I Could Only Get the Parts'?,The Waitresses,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Devil's Roof'?,Throwing Muses,80s female icons,Music,mid
Which artist recorded the 1980s hit 'My Chico'?,Sabrina,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Windows'?,Missing Persons,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Do You Want Crying'?,Katrina and the Waves,80s female icons,Music,starter
Which artist recorded the 1980s hit 'They Say It's Gonna Rain'?,Hazell Dean,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Holly Rock'?,Sheila E.,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Money Changes Everything'?,Cyndi Lauper,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Walking Down Your Street'?,The Bangles,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Storms in Africa'?,Enya,80s female icons,Music,starter
Which artist recorded the 1980s hit 'A Trick of the Night'?,Bananarama,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Secret Land'?,Sandra,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Jerusalem'?,Sinéad O'Connor,80s female icons,Music,hard
Which artist recorded the 1980s hit 'I'll Keep on Loving You'?,Princess,80s female icons,Music,starter
Which artist recorded the 1980s hit 'I Live for Your Love'?,Natalie Cole,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Can't Forget You'?,Sonia,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Another Night'?,Aretha Franklin,80s female icons,Music,hard
Which artist recorded the 1980s hit 'White-Out Conditions'?,Bel Canto,80s female icons,Music,hard
Which artist recorded the 1980s hit 'What's the Matter Here?'?,"10,000 Maniacs",80s female icons,Music,mid
Which artist recorded the 1980s hit 'Love Saw It'?,Karyn White,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Little Lady'?,Aneka,80s female icons,Music,hard
Which artist recorded the 1980s hit 'My Heart's Divided'?,Shannon,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Through the Fire'?,Chaka Khan,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Love's Been a Little Bit Hard on Me'?,Juice Newton,80s female icons,Music,starter
Which artist recorded the 1980s hit 'New Day for You'?,Basia,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Two People'?,Tina Turner,80s female icons,Music,starter
Which artist recorded the 1980s hit '(Believed You Were) Lucky'?,'Til Tuesday,80s female icons,Music,mid
Which artist recorded the 1980s hit 'All Night Long'?,Mary Jane Girls,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Little Jackie Wants to Be a Star'?,Lisa Lisa & Cult Jam,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Breakfast in Bed'?,Brenda K. Starr,80s female icons,Music,hard
Which artist recorded the 1980s hit 'When All's Well'?,Everything But The Girl,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Turn to You'?,The Go-Go's,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Head On'?,Regina,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Dare Me'?,Pointer Sisters,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Blue Limousine'?,Apollonia 6,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Full Circle'?,Company B,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Sleep Talk'?,Alyson Williams,80s female icons,Music,hard
Which artist recorded the 1980s hit 'War Child'?,Blondie,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Dizzy'?,Throwing Muses,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Candy Man'?,Mary Jane Girls,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Let's Go Round There'?,The Darling Buds,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Be Proud Be Loud (Be Heard)'?,Toyah,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Happy Ever After'?,Julia Fordham,80s female icons,Music,mid
Which artist recorded the 1980s hit 'When the Phone Stops Ringing'?,Eighth Wonder,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Falling'?,Julee Cruise,80s female icons,Music,starter
Which artist recorded the 1980s hit 'All This Time'?,Tiffany,80s female icons,Music,mid
Which artist recorded the 1980s hit 'I Like You'?,Phyllis Nelson,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Where Is the Love'?,Mica Paris,80s female icons,Music,starter
Which artist recorded the 1980s hit '(Tell Me) She Means Nothing to You at All'?,La Toya Jackson,80s female icons,Music,mid
Which artist recorded the 1980s hit 'We Like the Cars That Go Boom'?,L'Trimm,80s female icons,Music,starter
Which artist recorded the 1980s hit 'If Anyone Falls'?,Stevie Nicks,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Deadbeat Club'?,The B-52's,80s female icons,Music,hard
Which artist recorded the 1980s hit 'My Love Is So Raw'?,Alyson Williams,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Staying Together'?,Debbie Gibson,80s female icons,Music,starter
Which artist recorded the 1980s hit '(He's Got) The Look'?,Vanessa Williams,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Treat Me Right'?,Pat Benatar,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Candyman'?,Siouxsie and the Banshees,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Funky Little Beat'?,Debbie Deb,80s female icons,Music,starter
Which artist recorded the 1980s hit 'World Domination'?,The Belle Stars,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Crossroads'?,Tracy Chapman,80s female icons,Music,mid
Which artist recorded the 1980s hit 'You Could Have Been with Me'?,Sheena Easton,80s female icons,Music,hard
Which artist recorded the 1980s hit 'That's the Way It Is'?,Mel and Kim,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Can I Get a Witness'?,Sam Brown,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Baltic Ice-Breaker'?,Bel Canto,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Ordinary Girl'?,Alison Moyet,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Still a Thrill'?,Jody Watley,80s female icons,Music,hard
Which artist recorded the 1980s hit 'World Outside Your Window'?,Tanita Tikaram,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Giving You the Benefit'?,Pebbles,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Move Over Darling'?,Tracey Ullman,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Love Is on Her Mind'?,Sa-Fire,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Where Does the Time Go?'?,Julia Fordham,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Gravity'?,Brenda Russell,80s female icons,Music,hard
Which artist recorded the 1980s hit 'Heart of Stone'?,Cher,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Divas Need Love Too'?,Klymaxx,80s female icons,Music,mid
Which artist recorded the 1980s hit 'My Heart Skips a Beat'?,The Cover Girls,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Why Do Fools Fall in Love'?,Diana Ross,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Fire and Ice'?,Pat Benatar,80s female icons,Music,mid
Which artist recorded the 1980s hit 'Lancelot'?,Valerie Dore,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Just What I Always Wanted'?,Mari Wilson,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Circle'?,Edie Brickell & New Bohemians,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Hold On to What You've Got'?,Evelyn 'Champagne' King,80s female icons,Music,starter
Which artist recorded the 1980s hit 'Breaking Away'?,Jaki Graham,80s female icons,Music,mid
